,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a
974,sampdoria,2021-02-14,V,0.3999999999999999,fiorentina,-1.6000000000000014,0.6000000000000001,0.2,0.2,1.6000000000000014,0.8000000000000007,0.6000000000000001,-0.4,2020-2021,3.0,2.0
975,crotone,2021-02-14,P,0.19999999999999996,sassuolo,-0.7999999999999989,0.0,-0.2,-0.2,-4.600000000000001,0.40000000000000036,-0.3999999999999999,-0.2,2020-2021,1.0,7.0
976,roma,2021-02-14,V,0.8,udinese,3.4000000000000004,2.2,-0.2,-0.2,11.399999999999999,1.6000000000000014,0.19999999999999973,-0.2,2020-2021,7.0,2.0
977,inter,2021-02-14,V,-0.20000000000000018,lazio,-1.4000000000000004,-0.6000000000000005,0.0,0.0,5.0,-2.6000000000000014,-0.7999999999999998,0.0,2020-2021,5.0,2.0
978,hellas verona,2021-02-15,V,1.0,parma,-0.5999999999999996,-0.20000000000000018,0.0,0.0,0.6000000000000014,-2.200000000000001,-0.3999999999999999,0.0,2020-2021,4.0,3.0
979,fiorentina,2021-02-19,V,-0.5999999999999999,spezia,2.1999999999999993,-0.3999999999999999,0.0,0.0,-0.3999999999999986,-4.599999999999998,-1.4,0.0,2020-2021,8.0,0.0
980,cagliari,2021-02-19,P,-1.0,torino,-3.799999999999999,-0.8000000000000003,0.0,-0.2,-12.0,-5.399999999999999,-0.19999999999999973,0.0,2020-2021,2.0,4.0
981,lazio,2021-02-20,V,0.6000000000000001,sampdoria,3.4000000000000004,2.8000000000000003,-0.2,-0.2,1.3999999999999986,0.1999999999999993,0.5999999999999999,0.0,2020-2021,7.0,1.0
982,genoa,2021-02-20,N,0.0,hellas verona,-2.000000000000001,0.7999999999999998,0.0,0.0,-9.0,2.0,-0.3999999999999999,0.0,2020-2021,7.0,1.0
983,sassuolo,2021-02-20,N,0.0,bologna,0.0,-0.6000000000000001,0.2,0.2,10.399999999999999,1.8000000000000007,0.3999999999999999,0.0,2020-2021,3.0,4.0
984,atalanta,2021-02-21,V,-0.40000000000000013,napoli,-0.40000000000000036,-0.40000000000000036,-0.2,-0.2,7.799999999999997,7.4,-0.40000000000000013,0.0,2020-2021,4.0,4.0
985,milan,2021-02-21,P,-0.6000000000000001,inter,0.0,-0.39999999999999947,0.2,0.39999999999999997,-0.19999999999999574,2.5999999999999996,0.6000000000000001,0.2,2020-2021,1.0,5.0
986,benevento,2021-02-21,N,-1.0,roma,-1.0,-1.3999999999999995,0.0,0.0,-9.0,-1.799999999999999,-0.20000000000000018,0.2,2020-2021,0.0,9.0
987,parma,2021-02-21,N,-0.4,udinese,3.2,0.3999999999999999,0.0,0.0,8.399999999999999,0.5999999999999996,-0.19999999999999973,-0.2,2020-2021,3.0,5.0
988,juventus,2021-02-22,V,0.0,crotone,4.0,2.0,0.0,0.0,7.799999999999997,-2.5999999999999996,0.7999999999999998,0.0,2020-2021,7.0,0.0
989,spezia,2021-02-27,N,0.7999999999999999,parma,-0.6000000000000014,0.5999999999999996,-0.4,-0.4,3.200000000000003,0.0,-0.6000000000000001,0.2,2020-2021,0.0,4.0
990,bologna,2021-02-27,V,-0.40000000000000013,lazio,-4.0,-2.8,0.0,0.0,-11.0,-1.1999999999999993,-0.6000000000000001,0.2,2020-2021,0.0,5.0
991,hellas verona,2021-02-27,N,-0.19999999999999996,juventus,-7.199999999999999,-2.8,0.0,0.0,-5.600000000000001,1.200000000000001,-0.20000000000000018,0.0,2020-2021,1.0,7.0
992,sampdoria,2021-02-28,P,-1.4,atalanta,-3.4000000000000004,-1.4,-0.2,-0.2,-5.599999999999994,-1.5999999999999979,0.40000000000000013,0.0,2020-2021,5.0,3.0
993,napoli,2021-02-28,V,0.5999999999999999,benevento,3.5999999999999996,0.6000000000000001,0.0,0.0,14.399999999999999,-2.4000000000000004,-0.3999999999999999,-0.2,2020-2021,9.0,0.0
994,roma,2021-02-28,P,0.8,milan,-0.5999999999999996,-1.0,0.0,-0.2,1.2000000000000028,2.3999999999999986,0.19999999999999996,0.0,2020-2021,4.0,3.0
995,udinese,2021-02-28,V,-0.3999999999999999,fiorentina,-3.0,-1.6000000000000005,0.2,0.2,-0.4000000000000057,-0.40000000000000036,-0.19999999999999973,-0.2,2020-2021,0.0,6.0
996,crotone,2021-02-28,P,0.2,cagliari,0.40000000000000036,0.7999999999999998,0.0,0.0,5.200000000000003,0.1999999999999993,-0.7999999999999998,0.0,2020-2021,0.0,8.0
997,inter,2021-02-28,V,0.7999999999999998,genoa,3.200000000000001,2.1999999999999997,0.2,0.2,5.199999999999996,-2.5999999999999996,-0.6000000000000001,0.0,2020-2021,7.0,2.0
998,juventus,2021-03-02,V,0.40000000000000013,spezia,3.4000000000000004,0.5999999999999996,0.0,0.0,2.8000000000000043,-3.8000000000000007,-0.6000000000000001,-0.2,2020-2021,9.0,0.0
999,cagliari,2021-03-03,V,-1.0,bologna,-1.4000000000000004,-2.0,0.2,0.2,-4.600000000000001,3.0,1.4,0.0,2020-2021,2.0,3.0
1000,benevento,2021-03-03,P,-0.7999999999999999,hellas verona,-2.8,0.20000000000000018,0.0,0.0,-13.200000000000003,-1.4000000000000004,0.3999999999999999,0.2,2020-2021,1.0,4.0
1001,atalanta,2021-03-03,V,2.0,crotone,1.8000000000000007,1.4000000000000004,0.0,0.0,8.799999999999997,3.200000000000001,0.6000000000000001,0.0,2020-2021,8.0,0.0
1002,milan,2021-03-03,N,0.40000000000000013,udinese,4.6,3.8,0.2,0.39999999999999997,5.800000000000004,-0.40000000000000036,-0.20000000000000018,-0.2,2020-2021,4.0,3.0
1003,fiorentina,2021-03-03,P,-0.3999999999999999,roma,-2.5999999999999996,-1.4,-0.2,-0.2,-8.600000000000001,-1.1999999999999993,0.7999999999999998,0.4,2020-2021,2.0,5.0
1004,sassuolo,2021-03-03,N,-0.40000000000000013,napoli,2.9999999999999982,0.0,0.0,0.0,8.799999999999997,4.199999999999999,-0.20000000000000018,-0.2,2020-2021,1.0,4.0
1005,genoa,2021-03-03,N,0.7999999999999999,sampdoria,-1.200000000000001,0.3999999999999999,0.0,0.0,-1.6000000000000014,-0.5999999999999996,-0.20000000000000018,0.0,2020-2021,1.0,5.0
1006,parma,2021-03-04,P,-2.0,inter,-3.5999999999999996,-4.0,0.2,0.2,1.8000000000000043,6.199999999999999,3.0,0.0,2020-2021,1.0,6.0
1007,udinese,2021-03-06,V,-0.40000000000000013,sassuolo,-7.800000000000001,-1.6000000000000005,-0.6,-0.6,-16.6,-4.4,-0.19999999999999996,0.0,2020-2021,3.0,3.0
1008,spezia,2021-03-06,N,0.7999999999999999,benevento,4.200000000000001,-0.20000000000000018,0.0,0.2,13.0,2.8000000000000007,-0.5999999999999999,-0.2,2020-2021,1.0,2.0
1009,juventus,2021-03-06,V,0.6000000000000001,lazio,2.599999999999998,-0.7999999999999998,0.0,-0.2,-3.200000000000003,-0.1999999999999993,0.19999999999999973,0.0,2020-2021,6.0,2.0
1010,crotone,2021-03-07,V,-0.9999999999999999,torino,-4.399999999999999,-1.6,0.0,-0.2,-7.200000000000003,-5.599999999999998,-0.8000000000000003,0.0,2020-2021,0.0,6.0
1011,roma,2021-03-07,V,0.19999999999999996,genoa,6.800000000000001,2.8,0.2,0.2,9.400000000000006,3.8000000000000007,0.0,0.0,2020-2021,6.0,0.0
1012,napoli,2021-03-07,V,0.40000000000000013,bologna,3.200000000000001,0.20000000000000018,0.4,0.4,5.800000000000004,-1.200000000000001,0.8000000000000003,0.0,2020-2021,6.0,2.0
1013,sampdoria,2021-03-07,N,0.20000000000000007,cagliari,0.20000000000000107,1.0,-0.2,-0.2,10.199999999999996,-2.8000000000000007,-1.4,-0.2,2020-2021,3.0,3.0
1014,hellas verona,2021-03-07,P,0.20000000000000018,milan,-4.0,-2.8000000000000003,-0.4,-0.4,-4.400000000000006,2.599999999999998,-0.20000000000000018,0.0,2020-2021,1.0,6.0
1015,fiorentina,2021-03-07,N,-0.19999999999999996,parma,-1.5999999999999996,0.3999999999999999,-0.4,-0.4,-5.0,0.7999999999999989,-0.3999999999999999,0.0,2020-2021,5.0,2.0
1016,inter,2021-03-08,V,-0.3999999999999999,atalanta,-0.8000000000000007,1.2000000000000002,0.2,0.2,-12.200000000000003,-4.800000000000001,-1.2000000000000002,0.0,2020-2021,3.0,2.0
1017,atalanta,2021-03-12,V,1.4,spezia,4.399999999999999,2.9999999999999996,0.0,-0.2,-0.20000000000000284,-1.200000000000001,0.19999999999999996,0.0,2020-2021,8.0,0.0
1018,lazio,2021-03-12,V,-0.3999999999999999,crotone,4.0,2.2,-0.2,0.0,16.0,-2.1999999999999993,0.0,0.0,2020-2021,7.0,1.0
1019,sassuolo,2021-03-13,V,-0.20000000000000018,hellas verona,5.199999999999999,0.3999999999999999,0.6,0.6,14.0,-0.3999999999999986,-0.8,0.0,2020-2021,7.0,1.0
1020,genoa,2021-03-13,N,-0.6,udinese,-2.4000000000000004,-0.7999999999999998,0.0,0.0,6.399999999999999,1.1999999999999993,1.0,0.0,2020-2021,0.0,6.0
1021,benevento,2021-03-13,P,-1.2000000000000002,fiorentina,-2.8,-0.6000000000000001,0.0,0.0,-7.200000000000003,-3.0,0.3999999999999999,0.2,2020-2021,1.0,8.0
1022,milan,2021-03-14,P,-1.2000000000000002,napoli,0.3999999999999986,1.2000000000000002,0.0,0.0,6.0,1.0,0.0,-0.2,2020-2021,1.0,4.0
1023,parma,2021-03-14,V,0.40000000000000013,roma,-2.5999999999999996,-1.5999999999999996,0.39999999999999997,0.39999999999999997,-7.799999999999997,-1.1999999999999993,1.4000000000000001,0.0,2020-2021,1.0,8.0
1024,bologna,2021-03-14,V,0.0,sampdoria,2.0,1.0,0.0,0.0,1.2000000000000028,-1.4000000000000004,-0.6000000000000001,0.2,2020-2021,6.0,3.0
1025,torino,2021-03-14,P,-1.0,inter,1.0,-2.4000000000000004,-0.2,0.0,6.0,9.2,1.4000000000000001,0.2,2020-2021,2.0,4.0
1026,cagliari,2021-03-14,P,-1.0,juventus,-8.0,-3.1999999999999997,0.0,0.0,-13.0,1.3999999999999986,1.0,0.2,2020-2021,1.0,8.0
1027,torino,2021-03-17,V,-0.40000000000000013,sassuolo,-5.0,-0.6000000000000005,-0.6,-0.39999999999999997,-15.200000000000003,3.0,0.40000000000000013,0.2,2020-2021,4.0,1.0
1028,parma,2021-03-19,P,1.2,genoa,2.1999999999999993,1.4,0.6,0.6,-1.4000000000000057,2.799999999999999,1.1999999999999997,0.0,2020-2021,5.0,4.0
1029,crotone,2021-03-20,P,0.0,bologna,-0.40000000000000036,-1.7999999999999998,0.4,0.4,-4.199999999999996,1.5999999999999996,1.4,-0.2,2020-2021,2.0,7.0
1030,spezia,2021-03-20,V,-0.3999999999999999,cagliari,-1.5999999999999996,-0.6000000000000001,-0.2,0.0,13.199999999999996,-2.8000000000000007,-1.4,-0.2,2020-2021,0.0,8.0
1031,juventus,2021-03-21,P,2.2,benevento,7.6,2.8000000000000003,0.4,0.4,11.599999999999994,0.1999999999999993,-0.8,-0.2,2020-2021,8.0,0.0
1032,udinese,2021-03-21,P,0.19999999999999996,lazio,-7.599999999999998,-2.5999999999999996,0.2,0.0,-15.399999999999999,0.20000000000000107,0.0,0.0,2020-2021,1.0,7.0
1033,hellas verona,2021-03-21,P,-1.1999999999999997,atalanta,-5.799999999999999,-2.9999999999999996,0.0,0.0,-2.799999999999997,2.1999999999999993,0.0,0.0,2020-2021,1.0,7.0
1034,sampdoria,2021-03-21,V,-0.5999999999999999,torino,-2.1999999999999993,-2.0,0.0,0.0,1.6000000000000014,-3.5999999999999996,0.3999999999999999,-0.2,2020-2021,3.0,2.0
1035,roma,2021-03-21,P,-1.4000000000000001,napoli,2.4000000000000004,0.39999999999999947,-0.2,-0.2,10.400000000000006,3.4000000000000004,0.0,-0.2,2020-2021,3.0,5.0
1036,fiorentina,2021-03-21,P,1.2000000000000002,milan,-5.200000000000001,-2.8,-0.4,-0.4,-11.0,5.4,-0.3999999999999999,-0.2,2020-2021,2.0,4.0
1037,bologna,2021-04-03,P,-0.40000000000000013,inter,0.5999999999999996,0.5999999999999996,-0.2,-0.2,0.8000000000000043,3.0,1.7999999999999998,0.0,2020-2021,2.0,5.0
1038,cagliari,2021-04-03,P,0.19999999999999996,hellas verona,0.6000000000000014,1.0,0.2,0.2,-6.0,-2.799999999999997,0.20000000000000018,0.2,2020-2021,5.0,2.0
1039,genoa,2021-04-03,N,-1.2,fiorentina,-0.39999999999999947,-0.8,0.0,0.0,4.799999999999997,-2.1999999999999993,1.4,0.0,2020-2021,2.0,1.0
1040,napoli,2021-04-03,V,0.40000000000000013,crotone,4.0,2.0,-0.39999999999999997,-0.39999999999999997,3.8000000000000043,-2.1999999999999993,-0.6000000000000001,0.2,2020-2021,9.0,0.0
1041,benevento,2021-04-03,N,-1.2000000000000002,parma,-2.200000000000001,-2.0,-0.4,-0.4,-9.800000000000004,-2.0,-0.3999999999999999,0.0,2020-2021,2.0,4.0
1042,torino,2021-04-03,N,-0.6000000000000001,juventus,-0.20000000000000107,-0.6000000000000005,-0.4,-0.4,-4.399999999999999,3.200000000000001,-0.20000000000000018,0.2,2020-2021,0.0,7.0
1043,milan,2021-04-03,N,0.6000000000000001,sampdoria,2.0,1.4,0.4,0.4,6.0,0.20000000000000107,0.8000000000000003,0.2,2020-2021,5.0,3.0
1044,lazio,2021-04-03,V,0.0,spezia,7.4,2.5999999999999996,0.0,0.0,-2.0,0.7999999999999989,0.8,0.0,2020-2021,9.0,0.0
1045,atalanta,2021-04-03,V,1.4,udinese,7.4,3.5999999999999996,0.0,0.0,11.599999999999994,3.799999999999999,0.6000000000000001,0.0,2020-2021,5.0,2.0
1046,sassuolo,2021-04-03,N,1.0,roma,1.1999999999999993,-0.39999999999999947,0.4,0.4,2.3999999999999986,-0.1999999999999993,-1.1999999999999997,0.0,2020-2021,1.0,5.0
1047,inter,2021-04-07,V,-0.19999999999999996,sassuolo,0.40000000000000036,0.7999999999999998,-0.2,-0.2,-5.800000000000004,-2.8000000000000007,-1.0000000000000002,0.0,2020-2021,3.0,4.0
1048,juventus,2021-04-07,V,-0.3999999999999999,napoli,-1.1999999999999993,0.20000000000000018,0.2,0.2,10.399999999999999,4.200000000000001,-0.19999999999999996,0.0,2020-2021,5.0,3.0
1049,udinese,2021-04-10,P,-0.40000000000000013,torino,-4.199999999999999,-1.7999999999999998,0.2,0.2,-5.199999999999996,-6.200000000000001,-0.40000000000000013,-0.2,2020-2021,2.0,4.0
1050,parma,2021-04-10,P,0.40000000000000013,milan,-1.200000000000001,0.6000000000000005,0.2,0.2,-1.6000000000000014,3.599999999999998,0.3999999999999999,-0.2,2020-2021,0.0,7.0
1051,spezia,2021-04-10,V,-1.4,crotone,-0.20000000000000107,-0.7999999999999998,-0.6,-0.39999999999999997,16.200000000000003,-1.8000000000000007,-2.2,0.0,2020-2021,0.0,5.0
1052,fiorentina,2021-04-11,P,-0.3999999999999999,atalanta,-9.600000000000001,-4.2,-0.2,-0.2,-12.0,-2.0,-0.19999999999999996,0.2,2020-2021,1.0,3.0
1053,juventus,2021-04-11,V,1.0,genoa,5.600000000000001,3.8000000000000003,0.4,0.4,8.200000000000003,0.8000000000000007,-1.0,0.0,2020-2021,6.0,2.0
1054,sampdoria,2021-04-11,P,-1.0000000000000002,napoli,-5.200000000000001,-1.5999999999999996,-0.2,-0.2,-4.0,3.200000000000001,0.40000000000000013,0.2,2020-2021,1.0,8.0
1055,hellas verona,2021-04-11,P,0.0,lazio,-7.999999999999998,-2.2,-0.2,-0.4,-0.6000000000000014,3.8000000000000007,0.40000000000000013,-0.4,2020-2021,1.0,7.0
1056,inter,2021-04-11,V,0.6000000000000001,cagliari,-4.0,-1.5999999999999996,0.2,0.2,0.8000000000000043,-3.4000000000000004,0.0,0.0,2020-2021,6.0,2.0
1057,roma,2021-04-11,V,-0.3999999999999999,bologna,-0.8000000000000007,-0.6000000000000005,0.2,0.2,-2.799999999999997,-0.1999999999999993,-0.20000000000000018,0.0,2020-2021,6.0,2.0
1058,benevento,2021-04-12,P,-0.6000000000000001,sassuolo,-5.6,-1.6,0.0,0.0,-21.0,1.8000000000000007,0.20000000000000018,0.0,2020-2021,0.0,8.0
1059,sampdoria,2021-04-17,V,0.19999999999999996,hellas verona,2.4000000000000004,2.0,0.0,0.0,-6.799999999999997,-3.8000000000000007,0.20000000000000018,0.2,2020-2021,7.0,1.0
1060,cagliari,2021-04-17,V,-1.0,parma,1.1999999999999993,-0.7999999999999998,-0.4,-0.4,-8.0,-5.0,-1.8000000000000003,0.0,2020-2021,6.0,1.0
1061,crotone,2021-04-17,P,1.6,udinese,-0.7999999999999989,0.20000000000000018,0.39999999999999997,0.39999999999999997,-5.200000000000003,3.1999999999999993,2.2,0.0,2020-2021,2.0,6.0
1062,sassuolo,2021-04-17,V,-0.5999999999999999,fiorentina,6.0,1.7999999999999998,0.0,0.0,17.199999999999996,2.200000000000001,1.5999999999999999,-0.2,2020-2021,3.0,3.0
1063,atalanta,2021-04-18,V,0.20000000000000018,juventus,-1.4000000000000021,-0.7999999999999998,0.2,0.2,-6.0,-0.3999999999999986,-0.8,0.0,2020-2021,0.0,3.0
1064,milan,2021-04-18,V,0.8,genoa,3.0,1.6,0.0,0.0,4.400000000000006,-2.6000000000000014,-0.7999999999999998,0.4,2020-2021,5.0,2.0
1065,bologna,2021-04-18,V,-0.20000000000000018,spezia,5.199999999999999,1.6,0.0,0.0,-5.0,3.400000000000002,1.4,0.0,2020-2021,8.0,0.0
1066,napoli,2021-04-18,N,0.6000000000000001,inter,6.6,2.5999999999999996,0.0,0.0,4.799999999999997,-2.0,0.3999999999999999,0.0,2020-2021,3.0,4.0
1067,torino,2021-04-18,V,0.5999999999999999,roma,-2.1999999999999993,-0.39999999999999947,0.0,0.0,-6.0,-0.1999999999999993,-1.4,0.0,2020-2021,2.0,7.0
1068,lazio,2021-04-18,V,0.6000000000000001,benevento,7.0,1.4000000000000004,0.2,0.2,18.0,-4.399999999999999,-1.4000000000000001,0.4,2020-2021,8.0,0.0
1069,hellas verona,2021-04-20,P,-1.0,fiorentina,1.0,-0.6000000000000001,0.0,0.0,12.399999999999999,5.399999999999999,0.0,-0.2,2020-2021,2.0,5.0
1070,milan,2021-04-21,P,0.0,sassuolo,0.20000000000000107,-0.20000000000000018,-0.4,-0.4,-10.800000000000004,-2.4000000000000004,-0.7999999999999998,0.4,2020-2021,7.0,0.0
1071,juventus,2021-04-21,V,-0.40000000000000013,parma,5.399999999999999,0.7999999999999998,-0.2,-0.2,8.199999999999996,-2.1999999999999993,-1.0,0.0,2020-2021,8.0,0.0
1072,udinese,2021-04-21,P,-0.19999999999999996,cagliari,-4.200000000000001,-1.0000000000000004,0.2,0.2,-2.3999999999999986,-1.4000000000000004,-0.40000000000000013,0.2,2020-2021,5.0,3.0
1073,spezia,2021-04-21,N,0.20000000000000018,inter,-3.200000000000001,0.20000000000000018,-0.2,-0.2,7.200000000000003,0.0,-0.8,0.0,2020-2021,0.0,9.0
1074,genoa,2021-04-21,N,-0.19999999999999996,benevento,-0.40000000000000036,-1.6,-0.2,-0.2,11.0,-2.0,-0.7999999999999998,0.0,2020-2021,7.0,2.0
1075,crotone,2021-04-21,P,0.8,sampdoria,-2.0,-0.5999999999999996,0.39999999999999997,0.39999999999999997,-1.3999999999999986,-0.5999999999999996,0.3999999999999999,-0.2,2020-2021,2.0,6.0
1076,bologna,2021-04-21,N,0.19999999999999996,torino,-2.5999999999999996,-0.7999999999999998,0.0,0.0,3.799999999999997,-0.6000000000000014,1.0,0.0,2020-2021,2.0,3.0
1077,napoli,2021-04-22,V,-0.3999999999999999,lazio,1.6000000000000014,0.7999999999999998,-0.2,-0.39999999999999997,0.20000000000000284,-2.3999999999999986,0.6000000000000001,-0.4,2020-2021,6.0,2.0
1078,roma,2021-04-22,N,-1.5999999999999999,atalanta,-3.799999999999999,-1.2000000000000002,-0.2,-0.2,-3.8000000000000043,-1.6000000000000014,1.6,0.2,2020-2021,1.0,5.0
1079,parma,2021-04-24,P,0.0,crotone,4.200000000000001,1.4,-0.4,-0.4,7.600000000000001,4.800000000000001,0.7999999999999998,0.0,2020-2021,4.0,5.0
1080,genoa,2021-04-24,V,-0.20000000000000018,spezia,3.4000000000000004,-0.6000000000000001,0.0,0.0,-1.0,0.1999999999999993,0.3999999999999999,0.0,2020-2021,9.0,0.0
1081,sassuolo,2021-04-24,V,0.6000000000000001,sampdoria,3.799999999999999,0.7999999999999998,0.2,0.2,20.800000000000004,-0.5999999999999996,0.8,-0.2,2020-2021,5.0,2.0
1082,atalanta,2021-04-25,V,0.3999999999999999,bologna,5.4,2.4000000000000004,0.2,0.2,-0.3999999999999986,-2.1999999999999993,-1.7999999999999998,0.2,2020-2021,7.0,1.0
1083,cagliari,2021-04-25,V,0.19999999999999996,roma,4.800000000000001,-0.39999999999999947,0.0,0.0,2.799999999999997,-1.5999999999999996,-1.4,-0.4,2020-2021,0.0,6.0
1084,benevento,2021-04-25,P,0.8,udinese,-3.1999999999999993,-0.3999999999999999,0.4,0.4,-18.4,2.799999999999999,1.4,-0.2,2020-2021,1.0,7.0
1085,inter,2021-04-25,V,0.3999999999999999,hellas verona,4.200000000000001,1.2000000000000002,0.0,0.0,-5.799999999999997,-7.000000000000002,-0.40000000000000013,0.0,2020-2021,8.0,0.0
1086,fiorentina,2021-04-25,N,-0.3999999999999999,juventus,-9.399999999999999,-3.0,0.2,0.2,-21.0,-3.8000000000000007,0.6000000000000001,0.2,2020-2021,2.0,6.0
1087,torino,2021-04-26,P,-1.2000000000000002,napoli,-1.799999999999999,-1.5999999999999996,-0.2,-0.2,-10.199999999999996,8.6,-0.5999999999999996,0.0,2020-2021,0.0,5.0
1088,lazio,2021-04-26,V,0.20000000000000018,milan,-1.4000000000000004,-0.20000000000000018,0.4,0.6,-0.3999999999999986,2.8000000000000007,0.9999999999999998,0.2,2020-2021,2.0,5.0
1089,crotone,2021-05-01,P,0.8,inter,-4.6,-0.3999999999999999,0.4,0.4,-5.199999999999996,5.800000000000001,0.6000000000000001,0.0,2020-2021,1.0,7.0
1090,milan,2021-05-01,V,-0.40000000000000013,benevento,3.5999999999999996,0.40000000000000036,-0.6,-0.6,13.399999999999999,-3.8000000000000007,-0.8,0.2,2020-2021,7.0,1.0
1091,hellas verona,2021-05-01,N,-0.3999999999999999,spezia,4.000000000000001,0.3999999999999999,0.0,0.0,-1.8000000000000043,3.0,0.40000000000000013,0.0,2020-2021,5.0,0.0
1092,lazio,2021-05-02,V,1.2000000000000002,genoa,1.799999999999999,0.20000000000000018,0.4,0.6,2.1999999999999957,0.0,0.6000000000000001,0.4,2020-2021,5.0,2.0
1093,udinese,2021-05-02,P,-0.19999999999999996,juventus,-3.4000000000000004,-0.7999999999999998,0.0,0.0,-8.0,-0.6000000000000014,-0.6000000000000001,0.2,2020-2021,1.0,7.0
1094,napoli,2021-05-02,N,0.6000000000000001,cagliari,0.8000000000000007,1.2000000000000002,0.2,0.2,6.600000000000001,-2.200000000000001,0.7999999999999998,0.0,2020-2021,8.0,1.0
1095,bologna,2021-05-02,N,-0.3999999999999999,fiorentina,1.200000000000001,-0.6000000000000001,-0.2,-0.2,12.800000000000004,2.5999999999999996,-0.7999999999999998,0.0,2020-2021,0.0,5.0
1096,sassuolo,2021-05-02,N,-1.0,atalanta,-5.400000000000002,-2.2,0.0,0.0,13.999999999999993,-2.1999999999999993,0.6000000000000001,-0.2,2020-2021,0.0,8.0
1097,sampdoria,2021-05-02,V,-0.3999999999999999,roma,-2.0,-1.6000000000000005,0.0,0.0,-6.200000000000003,-4.0,-0.8,-0.2,2020-2021,2.0,5.0
1098,torino,2021-05-03,V,-0.6000000000000001,parma,1.3999999999999986,1.0,0.2,0.2,-9.200000000000003,0.1999999999999993,0.20000000000000018,0.2,2020-2021,5.0,2.0
1099,inter,2021-05-08,V,0.0,sampdoria,4.0,0.0,-0.2,-0.2,5.799999999999997,-3.3999999999999986,0.19999999999999996,0.0,2020-2021,6.0,3.0
1100,udinese,2021-05-08,N,-0.20000000000000018,bologna,1.3999999999999986,0.0,-0.2,-0.2,-0.3999999999999986,-0.6000000000000014,-0.40000000000000013,0.0,2020-2021,5.0,2.0
1101,fiorentina,2021-05-08,V,-1.2,lazio,-6.200000000000001,-1.3999999999999995,0.19999999999999996,0.0,-16.0,0.5999999999999996,0.6000000000000001,0.0,2020-2021,1.0,6.0
1102,spezia,2021-05-08,P,-1.0000000000000002,napoli,-9.2,-3.1999999999999997,-0.2,-0.2,1.0,1.5999999999999996,-1.1999999999999997,0.0,2020-2021,1.0,8.0
1103,benevento,2021-05-09,P,-0.40000000000000013,cagliari,-0.3999999999999986,-0.3999999999999999,0.39999999999999997,0.39999999999999997,-3.799999999999997,1.0,-1.0,0.0,2020-2021,1.0,8.0
1104,hellas verona,2021-05-09,N,-0.6,torino,-5.4,-1.4000000000000004,-0.2,-0.2,5.0,1.5999999999999979,0.7999999999999998,-0.2,2020-2021,1.0,4.0
1105,juventus,2021-05-09,P,0.19999999999999996,milan,-1.1999999999999993,-1.6000000000000005,0.2,0.2,8.399999999999999,2.599999999999998,0.40000000000000013,-0.2,2020-2021,7.0,2.0
1106,genoa,2021-05-09,P,0.19999999999999996,sassuolo,-2.5999999999999996,-1.0,-0.39999999999999997,-0.39999999999999997,-17.200000000000003,0.40000000000000036,0.0,-0.2,2020-2021,2.0,5.0
1107,parma,2021-05-09,P,-0.6000000000000001,atalanta,-4.400000000000002,-3.4000000000000004,-0.4,-0.6,0.0,2.5999999999999996,1.4,-0.4,2020-2021,0.0,9.0
1108,roma,2021-05-09,V,-0.3999999999999999,crotone,4.6,1.4000000000000004,-0.4,-0.2,10.799999999999997,1.6000000000000014,1.6,0.4,2020-2021,9.0,0.0
1109,napoli,2021-05-11,V,1.0,udinese,5.6,1.8000000000000003,0.2,0.2,6.200000000000003,-2.3999999999999986,1.0,-0.2,2020-2021,8.0,0.0
